idpoint|longitude|latitude|sog|cog|ts|route
8887|-4.918853|48.40307|15|308.6|1453478263|R_11
8888|-4.899755|48.403107|14.3|85.1|1450542141|R_11
8889|-4.849801|48.40316|14.8|131.2|1457973246|R_11
8890|-4.900332|48.403168|12.3|76|1452779603|R_11
8891|-4.898148|48.403168|11.9|91|1454069157|R_11
8892|-4.904581|48.40317|13.9|80.5|1444232772|R_11
8893|-4.898432|48.403183|11.8|82|1455808634|R_11
8894|-4.896177|48.403202|13.6|84.4|1448123178|R_11
8895|-4.89268|48.40322|14.6|84.5|1444060423|R_11
8896|-4.900895|48.40324|15.5|84.5|1456849040|R_11
8897|-4.895105|48.40325|16|82.5|1459179913|R_11
8898|-4.89336|48.40333|14.9|84|1451233192|R_11
8899|-4.88639|48.403355|14.5|89.5|1457194807|R_11
8900|-4.892733|48.40336|14.3|87.8|1453895207|R_11
8901|-4.849155|48.40336|16|134.5|1450266730|R_11
8902|-4.892262|48.403408|15.2|84.9|1451489431|R_11
8903|-4.884887|48.40346|14.7|84.7|1445702014|R_11
8904|-4.898165|48.403484|12.6|85|1457621288|R_11
8905|-4.893165|48.403484|12|86|1456492691|R_11
8906|-4.892553|48.40349|15.3|83.2|1452433890|R_11
8907|-4.887132|48.403526|14.6|85.6|1444492273|R_11
8908|-4.915837|48.40355|14.6|122|1451837893|R_11
8909|-4.889933|48.403633|15.6|83.4|1455022762|R_11
8910|-4.893627|48.403645|15.3|84.9|1451316518|R_11
8911|-4.955487|48.403652|9.9|13.6|1453479145|R_11
8912|-4.889192|48.403667|14.4|82.5|1448381903|R_11
8913|-4.886832|48.403667|11.6|78|1446731979|R_11
8914|-4.877498|48.403667|12.3|87|1447939908|R_11
8915|-4.858648|48.403667|12.2|108|1453982450|R_11
8916|-4.882482|48.403687|15.3|84.4|1452608345|R_11
8917|-4.850678|48.403694|16.7|114.3|1456912833|R_11
8918|-4.854104|48.403717|16.1|104.5|1446999874|R_11
8919|-4.8913|48.40372|14.4|82.9|1445442793|R_11
8920|-4.918455|48.40374|14.6|128.7|1455639607|R_11
8921|-4.890163|48.403755|15.9|85.2|1459266436|R_11
8922|-4.917963|48.403805|14.6|127.9|1453047491|R_11
8923|-4.886035|48.40383|14.7|85.1|1446999573|R_11
8924|-4.867665|48.40383|12.2|93|1449233865|R_11
8925|-4.85118|48.40391|16.2|132.5|1450715449|R_11
8926|-4.888967|48.403927|15|84.8|1458059318|R_11
8927|-4.888645|48.403942|14.6|83.9|1455639913|R_11
8928|-4.884798|48.403965|15|84.6|1450628449|R_11
8929|-4.892225|48.40398|15.5|80.9|1454758414|R_11
8930|-4.919193|48.40404|15.1|126|1449418482|R_11
8931|-4.87688|48.404087|15.3|85.3|1447846852|R_11
8932|-4.88249|48.404114|14.6|83.8|1450715148|R_11
8933|-4.871248|48.404133|12.7|95|1454069475|R_11
8934|-4.919755|48.40414|15.4|124.3|1444491944|R_11
8935|-4.876015|48.40414|15.7|84.9|1454257305|R_11
8936|-4.881245|48.40416|15.4|84.3|1454343795|R_11
8937|-4.922165|48.404167|11|128|1446130015|R_11
8938|-4.878412|48.404175|14.8|85.9|1458404876|R_11
8939|-4.880197|48.404243|15.8|81.6|1448807268|R_11
8940|-4.886268|48.404247|14.3|83.7|1451838194|R_11
8941|-4.852937|48.404274|15.7|124.2|1450628750|R_11
8942|-4.874352|48.40429|14.6|85.4|1453220566|R_11
8943|-4.885115|48.4043|11.5|83|1453982127|R_11
8944|-4.880838|48.404312|14.8|84.6|1450266424|R_11
8945|-4.888738|48.40434|14.6|82|1453047792|R_11
8946|-4.877016|48.40434|14.7|83.1|1445356619|R_11
8947|-4.875782|48.404415|12.3|84|1450447069|R_11
8948|-4.874547|48.40445|15.5|81.8|1454170765|R_11
8949|-4.883699|48.40446|15.4|83.4|1456912529|R_11
8950|-4.871282|48.40447|12.2|88|1452779943|R_11
8951|-4.865332|48.4045|11.9|95|1456493024|R_11
8952|-4.87382|48.40452|15.1|86.9|1444233076|R_11
8953|-4.880542|48.40454|15.2|82|1457972940|R_11
8954|-4.875485|48.40457|15.3|266.2|1448034887|R_11
8955|-4.923298|48.404617|12.1|124|1445956085|R_11
8956|-4.868882|48.404617|12.3|101|1455808994|R_11
8957|-4.874853|48.40462|15.6|83.8|1448724278|R_11
8958|-4.880378|48.40463|15|83.8|1453134091|R_11
8959|-4.920323|48.404648|15.4|127.8|1453738743|R_11
8960|-4.923165|48.404667|12.1|120|1452257132|R_11
8961|-4.864615|48.404667|11.8|96|1447769606|R_11
8962|-4.856357|48.40467|16.3|115.6|1455023068|R_11
8963|-4.869915|48.404682|12.6|93|1452176455|R_11
8964|-4.921665|48.40473|12.1|120|1446731541|R_11
8965|-4.865302|48.40476|15.2|88.7|1448031302|R_11
8966|-4.851183|48.40476|14.7|129.4|1452608648|R_11
8967|-4.920132|48.404766|12|124|1456492352|R_11
8968|-4.869703|48.404793|14.9|85.7|1452685246|R_11
8969|-4.865112|48.404846|15.1|85.6|1448296136|R_11
8970|-4.868213|48.40486|16|85.6|1447777427|R_11
8971|-4.873835|48.40488|15|82.3|1449418937|R_11
8972|-4.921298|48.404884|11.9|122|1454677055|R_11
8973|-4.856315|48.404884|12.5|102|1446732345|R_11
8974|-4.871598|48.405033|12.6|89|1457621596|R_11
8975|-4.867207|48.40508|15.8|84|1459353532|R_11
8976|-4.852493|48.405087|15.9|106.5|1445702322|R_11
8977|-4.865548|48.405132|12.3|97|1452858470|R_11
8978|-4.859882|48.405132|12|99|1449147132|R_11
8979|-4.872282|48.405136|15.7|86.3|1453289667|R_11
8980|-4.868392|48.405148|15.4|84.4|1452011395|R_11
8981|-4.86777|48.405148|16.3|84.6|1459006203|R_11
8982|-4.866008|48.405148|14.6|86.9|1448123479|R_11
8983|-4.922998|48.405167|13|127|1447939347|R_11
8984|-4.855525|48.405174|15|104.9|1451838495|R_11
8985|-4.920482|48.40519|15|128.3|1445442487|R_11
8986|-4.868537|48.40522|15.3|86.8|1450542443|R_11
8987|-4.862762|48.40526|16.6|92.8|1456244684|R_11
8988|-4.87349|48.405277|16|85.6|1455981651|R_11
8989|-4.872427|48.40528|15.7|85.8|1449332510|R_11
8990|-4.921265|48.405315|12.2|132|1444911385|R_11
8991|-4.858147|48.405323|15.1|86.7|1448382205|R_11
8992|-4.866677|48.405327|15.1|84.5|1458732902|R_11
8993|-4.8687|48.405346|15.3|89.5|1452961428|R_11
8994|-4.953752|48.40539|12.7|25.3|1452433144|R_11
8995|-4.859918|48.40543|15.4|83.4|1444060735|R_11
8996|-4.855112|48.405453|14.8|105.1|1458059646|R_11
8997|-4.860293|48.405468|15.1|89.5|1445443094|R_11
8998|-4.856995|48.40548|15.4|94.9|1455640214|R_11
8999|-4.923615|48.4055|12.1|124|1458226269|R_11
9000|-4.861245|48.40551|15.5|84.9|1451233493|R_11
9001|-4.868447|48.405552|15.8|85.3|1456762663|R_11
9002|-4.861125|48.40556|15.7|84.2|1451316823|R_11
9003|-4.921748|48.405632|11.7|123|1458916359|R_11
9004|-4.856148|48.405655|15.7|84|1452788639|R_11
9005|-4.922665|48.405666|12.4|125|1453471726|R_11
9006|-4.859085|48.405743|16.1|84.1|1452434196|R_11
9007|-4.867082|48.40576|15.7|83.2|1456849352|R_11
9008|-4.860462|48.405773|16.3|82.5|1459180219|R_11
9009|-4.924149|48.40587|12.6|141|1455808298|R_11
9010|-4.857602|48.40589|15|106|1453048093|R_11
9011|-4.922582|48.405933|11.4|122|1457620968|R_11
9012|-4.856783|48.406094|16|96.3|1459266738|R_11
9013|-4.922215|48.40613|12.5|132|1454068841|R_11
9014|-4.953242|48.406147|13.2|26.7|1445962068|R_11
9015|-4.921832|48.406166|12.1|128|1458304689|R_11
9016|-4.922458|48.40626|14.8|126.3|1451232891|R_11
9017|-4.923702|48.40628|14.7|129.6|1448295528|R_11
9018|-4.92225|48.406326|15|128.6|1444060106|R_11
9019|-4.952737|48.40642|12.7|18.9|1444232160|R_11
9020|-4.924265|48.406467|11.9|128|1449146291|R_11
9021|-4.870065|48.406483|11.9|90|1444912024|R_11
9022|-4.922325|48.40662|14.8|126.3|1452433576|R_11
9023|-4.925098|48.406765|13.3|120|1452857725|R_11
9024|-4.924298|48.4068|11.8|132|1452779295|R_11
9025|-4.923865|48.406834|15|125.8|1448122872|R_11
9026|-4.953222|48.407|10.4|28.6|1456243753|R_11
9027|-4.924982|48.4072|15.4|128.5|1454499367|R_11
9028|-4.923332|48.407433|15.2|130.2|1454758096|R_11
9029|-4.926998|48.40798|12.4|130|1448552326|R_11
9030|-4.928943|48.408367|15.2|125.1|1445790028|R_11
9031|-4.925978|48.408367|14.7|131.1|1452684637|R_11
9032|-4.930332|48.408566|12.6|129|1455887312|R_11
9033|-4.951692|48.408993|11.7|22.5|1452684291|R_11
9034|-4.931508|48.40928|15.6|126.7|1445962371|R_11
9035|-4.951598|48.409332|11.1|20|1445524712|R_11
9036|-4.951465|48.4094|11.4|16.5|1448036441|R_11
9037|-4.928185|48.409573|15.3|132.7|1459179573|R_11
9038|-4.951308|48.409588|12.7|25.3|1445789727|R_11
9039|-4.930742|48.409733|15.7|125|1456848735|R_11
9040|-4.933548|48.409935|12.4|126|1445525021|R_11
9041|-4.929787|48.40998|15.6|123.3|1452010769|R_11
9042|-4.928906|48.409992|15.7|129.9|1459005597|R_11
9043|-4.930998|48.41|12.4|136|1450446360|R_11
9044|-4.930055|48.41052|16.1|124.4|1456244055|R_11
9045|-4.931455|48.410828|15.8|128.3|1444232470|R_11
9046|-4.95053|48.41128|14|11.8|1448030371|R_11
9047|-4.948883|48.412575|14.8|214.4|1453478624|R_11
9048|-4.936198|48.4129|12.3|121|1449844441|R_11
9049|-4.936322|48.413567|15.2|133.3|1450265815|R_11
9050|-4.94806|48.41368|14.5|48|1446998923|R_11
9051|-4.948504|48.414333|15|237|1448035643|R_11
9052|-4.938277|48.41474|15.8|109.6|1454170100|R_11
9053|-4.94688|48.414955|14.7|54.5|1444491643|R_11
9054|-4.946323|48.414974|15.1|56.5|1456911899|R_11
9055|-4.94478|48.415154|15.4|72.1|1453047181|R_11
9056|-4.866075|48.415333|16|139.5|1449855416|R_11
9057|-4.866412|48.415394|16|136.8|1453483515|R_11
9058|-4.868797|48.4174|16|136|1444413887|R_11
9059|-4.870175|48.419212|15.7|138.9|1448040715|R_11
9060|-4.871777|48.419968|15.9|136.4|1452274269|R_11
9061|-4.848838|48.035397|0|189|1450962364|R_12
9062|-4.848848|48.0354|0|27.3|1454760118|R_12
9063|-4.848872|48.035408|0.1|298.1|1450961762|R_12
9064|-4.848965|48.035427|0|334.1|1452166893|R_12
9065|-4.848883|48.035427|0.1|332.9|1451818228|R_12
9066|-4.84866|48.035435|0|107|1450782119|R_12
9067|-4.848925|48.035442|0|195.3|1452077455|R_12
9068|-4.848513|48.035446|0.1|323.6|1457953259|R_12
9069|-4.848935|48.03545|0|302.2|1450870148|R_12
9070|-4.8485|48.03545|0.1|264.5|1457952937|R_12
9071|-4.848878|48.035465|0|73.6|1451818561|R_12
9072|-4.848285|48.035477|3.3|78.6|1450618229|R_12
9073|-4.847677|48.035755|5.3|176.1|1454759681|R_12
9074|-4.847908|48.03734|6.9|357.2|1454758327|R_12
9075|-4.848075|48.03767|8.5|178.4|1450608240|R_12
9076|-4.848693|48.03901|0|221.8|1451044595|R_12
9077|-4.848633|48.03901|0|241.2|1450349105|R_12
9078|-4.848705|48.039032|0.1|8.5|1452336857|R_12
9079|-4.848678|48.039032|0.1|203.4|1451561428|R_12
9080|-4.848655|48.039036|0.2|45.3|1450262457|R_12
9081|-4.848667|48.039047|0|341.3|1453977823|R_12
9082|-4.8486|48.039055|0|273.7|1451656011|R_12
9083|-4.848627|48.03906|0|208.2|1459248370|R_12
9084|-4.848618|48.03906|0|327.9|1451127032|R_12
9085|-4.848613|48.03906|4.1|221.6|1451655708|R_12
9086|-4.848671|48.039062|0|302.1|1452423234|R_12
9087|-4.848645|48.039066|0|98.1|1453891847|R_12
9088|-4.848629|48.039066|0.1|207.7|1451476298|R_12
9089|-4.848671|48.03907|0|127.3|1452422933|R_12
9090|-4.848623|48.03907|0.3|359.1|1452250220|R_12
9091|-4.848582|48.0391|0|334.3|1455101698|R_12
9092|-4.8486|48.03911|0|26.9|1452510413|R_12
9093|-4.848627|48.039127|0|249.3|1452595893|R_12
9094|-4.848595|48.039135|0|269.2|1455457756|R_12
9095|-4.848484|48.03924|0|42.5|1451386166|R_12
9096|-4.847949|48.03928|11.4|196.4|1450869719|R_12
9097|-4.847425|48.03945|1.1|217.7|1454758736|R_12
9098|-4.84779|48.03953|8.6|191.2|1452166496|R_12
9099|-4.847875|48.03977|4.6|213.1|1451385860|R_12
9100|-4.847599|48.03993|4.7|189.6|1455457445|R_12
9101|-4.846832|48.040165|0|135|1445438347|R_12
9102|-4.84768|48.041206|8.6|176.4|1450781818|R_12
9103|-4.790438|48.041367|14.2|285.4|1452509497|R_12
9104|-4.847772|48.041645|9.5|180.4|1451044289|R_12
9105|-4.848052|48.04209|10.2|185|1451126727|R_12
9106|-4.847897|48.042305|7.9|185.8|1453891455|R_12
9107|-4.840308|48.042854|12.7|271|1452595584|R_12
9108|-4.839008|48.042942|13.3|266.2|1450348796|R_12
9109|-4.840552|48.04295|21|269|1457952592|R_12
9110|-4.846734|48.042965|22.1|259.8|1454758018|R_12
9111|-4.839873|48.042976|12.9|268.4|1454759380|R_12
9112|-4.839675|48.04307|14|267.7|1451475990|R_12
9113|-4.837193|48.043118|13.5|263.7|1452422629|R_12
9114|-4.839|48.043144|12.9|270.1|1450262146|R_12
9115|-4.843267|48.043148|12.8|283.5|1451817925|R_12
9116|-4.796865|48.043316|12.3|262.1|1451560507|R_12
9117|-4.832871|48.04333|13.6|261.4|1455457143|R_12
9118|-4.831059|48.04336|13.4|265.2|1450607937|R_12
9119|-4.846458|48.043373|11.6|263.2|1450961446|R_12
9120|-4.847025|48.04338|10.3|239.6|1453977494|R_12
9121|-4.846798|48.043415|9.4|259.1|1451561121|R_12
9122|-4.829987|48.04342|12.6|263.1|1452166194|R_12
9123|-4.846883|48.04344|11.7|259.8|1452249916|R_12
9124|-4.84604|48.043545|12.7|267.8|1452076851|R_12
9125|-4.846225|48.04357|9.8|265.8|1459248067|R_12
9126|-4.831807|48.043606|13.5|270.5|1451655405|R_12
9127|-4.828802|48.043633|13.4|256.8|1451385559|R_12
9128|-4.827247|48.043686|13.6|261.6|1450869418|R_12
9129|-4.846625|48.043755|12.2|264.2|1452510102|R_12
9130|-4.845827|48.043755|11.7|272|1452336552|R_12
9131|-4.844998|48.043835|7.9|255|1445437987|R_12
9132|-4.815603|48.043854|12.1|246|1450961084|R_12
9133|-4.826573|48.043865|13.3|269.9|1455100958|R_12
9134|-4.825998|48.043865|13.2|265.9|1450781516|R_12
9135|-4.822025|48.04389|12|263.3|1451560818|R_12
9136|-4.823863|48.04394|13.4|273.4|1451043988|R_12
9137|-4.820755|48.044|13.3|272.1|1453977193|R_12
9138|-4.816349|48.044006|13.3|243.3|1459247720|R_12
9139|-4.82211|48.04404|13.5|285.7|1453891146|R_12
9140|-4.816142|48.04404|12.9|252|1452249561|R_12
9141|-4.81004|48.044086|13.1|256.5|1450261829|R_12
9142|-4.82153|48.044117|14.2|268.7|1451126420|R_12
9143|-4.791605|48.044117|15.2|299|1452335939|R_12
9144|-4.8196|48.044167|12.6|266.1|1452336245|R_12
9145|-4.817035|48.04424|13.6|252|1452076530|R_12
9146|-4.819083|48.044353|14|266.1|1452509799|R_12
9147|-4.80999|48.0446|13.3|243.1|1450348465|R_12
9148|-4.81243|48.04463|11.8|265.9|1451475689|R_12
9149|-4.812933|48.04472|11.5|231|1454759070|R_12
9150|-4.812398|48.04561|13.1|240.8|1451817571|R_12
9151|-4.788|48.046627|12.3|276|1451475382|R_12
9152|-4.809916|48.047375|14|244.8|1452422318|R_12
9153|-4.79999|48.047386|13.2|256.7|1450607586|R_12
9154|-4.792972|48.04767|14.1|252.4|1453976884|R_12
9155|-4.805688|48.04785|13.7|239.3|1455456838|R_12
9156|-4.797313|48.047867|12.9|230.7|1455100628|R_12
9157|-4.802153|48.048042|12.8|216.6|1450869111|R_12
9158|-4.80397|48.04822|13.2|238.2|1451385257|R_12
9159|-4.782331|48.048332|8.3|248|1445436798|R_12
9160|-4.765385|48.048916|8.5|218.9|1451475081|R_12
9161|-4.800734|48.04904|12.7|248.7|1452165844|R_12
9162|-4.768453|48.04986|11.7|239.7|1452509186|R_12
9163|-4.794792|48.05007|13|240.2|1451126119|R_12
9164|-4.804463|48.05013|13.4|242.2|1451655089|R_12
9165|-4.77562|48.050446|9.2|210|1452335632|R_12
9166|-4.798118|48.050472|13.2|244.7|1453890845|R_12
9167|-4.80023|48.050713|13|244.9|1450781210|R_12
9168|-4.793297|48.05205|13.5|255.9|1454757558|R_12
9169|-4.792048|48.052345|10.3|234.3|1454758761|R_12
9170|-4.79988|48.052353|12.1|242.5|1451043677|R_12
9171|-4.784192|48.052765|14.5|240|1450261527|R_12
9172|-4.79281|48.052902|12.6|249.2|1452076228|R_12
9173|-4.791272|48.053013|13.9|246.1|1459247416|R_12
9174|-4.794468|48.053032|11.7|244|1450960782|R_12
9175|-4.783993|48.053185|14.4|245.2|1450348156|R_12
9176|-4.773457|48.053387|13.5|248.6|1450607283|R_12
9177|-4.765998|48.053833|8.2|241|1445436478|R_12
9178|-4.775105|48.054146|14|215.6|1451560201|R_12
9179|-4.778254|48.055492|10.5|225.7|1452165538|R_12
9180|-4.788424|48.055763|13.4|238.4|1451817262|R_12
9181|-4.781786|48.056114|13.8|241.4|1452594887|R_12
9182|-4.780178|48.056446|12.9|261.8|1450868807|R_12
9183|-4.785903|48.056515|12.4|234.2|1452422014|R_12
9184|-4.779957|48.056683|14.1|242.4|1455456537|R_12
9185|-4.768843|48.0567|9.8|281.2|1454757227|R_12
9186|-4.764807|48.05685|15|240.9|1453976574|R_12
9187|-4.772853|48.05707|13.6|245.9|1455100327|R_12
9188|-4.778623|48.05712|14.2|242.3|1451384955|R_12
9189|-4.776687|48.058052|12.5|255.4|1450780906|R_12
9190|-4.771198|48.058212|11.7|238.2|1451125815|R_12
9191|-4.77888|48.058483|13.4|241.2|1451654780|R_12
9192|-4.752147|48.058567|12.3|220.3|1451474778|R_12
9193|-4.772678|48.05882|9.7|242|1454758460|R_12
9194|-4.772183|48.05882|13.9|253.5|1453890536|R_12
9195|-4.768132|48.05887|12.3|261.1|1452075921|R_12
9196|-4.750794|48.058987|10|225|1452508876|R_12
9197|-4.750665|48.059|8|242|1445436167|R_12
9198|-4.77364|48.060177|11.4|253.8|1450960477|R_12
9199|-4.778574|48.06036|9.6|245|1451043374|R_12
9200|-4.761943|48.060604|10.8|231.5|1452335322|R_12
9201|-4.772242|48.061314|11.3|258.9|1452248951|R_12
9202|-4.763647|48.061543|14.3|250.2|1459247110|R_12
9203|-4.756287|48.062172|14.9|236.3|1450261224|R_12
9204|-4.756492|48.062195|15|241.9|1450347855|R_12
9205|-4.756365|48.062252|12.5|220.4|1450868498|R_12
9206|-4.75886|48.062737|11.7|242.6|1452165234|R_12
9207|-4.751945|48.06291|8.2|217|1454756878|R_12
9208|-4.75636|48.063137|12.9|248.7|1452594577|R_12
9209|-4.748617|48.06333|14.5|228.4|1450606978|R_12
9210|-4.764055|48.063618|11.4|242.5|1452421713|R_12
9211|-4.735498|48.064167|8|242|1445435857|R_12
9212|-4.747345|48.06455|12.9|255.5|1451125511|R_12
9213|-4.746682|48.06518|13.3|251.3|1452248641|R_12
9214|-4.75335|48.06526|13.9|243.7|1455456232|R_12
9215|-4.751675|48.065327|13.9|252.3|1451384649|R_12
9216|-4.753099|48.065372|11.2|238.2|1454758152|R_12
9217|-4.751894|48.06578|12.5|252.3|1450960174|R_12
9218|-4.758117|48.065952|12.5|242.4|1451043064|R_12
9219|-4.75629|48.066147|13.3|244.2|1450780603|R_12
9220|-4.765377|48.066174|12.9|220.7|1451816952|R_12
9221|-4.753408|48.06676|13.4|246|1451654476|R_12
9222|-4.736828|48.06695|14.8|249.9|1453976263|R_12
9223|-4.739193|48.0672|12.2|250.1|1452335018|R_12
9224|-4.745408|48.067204|13.6|238.8|1452075620|R_12
9225|-4.735905|48.067272|9.4|267.3|1452508566|R_12
9226|-4.749798|48.067997|12.9|237.4|1455100018|R_12
9227|-4.749687|48.068108|22|234.8|1457951909|R_12
9228|-4.73092|48.06814|12.7|251.8|1452594276|R_12
9229|-4.746762|48.06842|13.7|235.4|1453890224|R_12
9230|-4.72815|48.068542|14.7|247.5|1450260923|R_12
9231|-4.719998|48.068832|7.9|256|1445435547|R_12
9232|-4.739887|48.068836|12.5|255.5|1452421404|R_12
9233|-4.735387|48.06926|14.2|253.8|1459246804|R_12
9234|-4.758193|48.06951|13.8|212|1451559898|R_12
9235|-4.726462|48.069725|14.8|250.1|1450347544|R_12
9236|-4.716927|48.069984|8.7|257.3|1452508257|R_12
9237|-4.721822|48.07|12.6|249|1451125206|R_12
9238|-4.723579|48.070225|14.1|256.2|1451384348|R_12
9239|-4.703498|48.0705|8|254|1445435238|R_12
9240|-4.72812|48.070515|13.9|271.8|1450780298|R_12
9241|-4.737417|48.070843|12|237|1452164933|R_12
9242|-4.720563|48.07086|15.1|259.3|1450606677|R_12
9243|-4.7257|48.07135|13.8|259.9|1455455925|R_12
9244|-4.718008|48.071407|13.5|268|1452075314|R_12
9245|-4.713978|48.07154|12.4|258.5|1452334715|R_12
9246|-4.737345|48.0716|11.6|218.9|1451474475|R_12
9247|-4.725525|48.072216|13.8|258.5|1451654171|R_12
9248|-4.6986|48.07239|9.5|254.8|1452507956|R_12
9249|-4.707473|48.072445|14.1|263.5|1453975954|R_12
9250|-4.694787|48.07268|21.2|259|1454756257|R_12
9251|-4.714748|48.072723|12.5|257|1452421103|R_12
9252|-4.699318|48.073086|13.7|255.4|1450779997|R_12
9253|-4.687165|48.073833|7.8|253|1445434928|R_12
9254|-4.706316|48.074165|12.8|253.6|1452593974|R_12
9255|-4.73404|48.074287|13.1|226|1451042762|R_12
9256|-4.695555|48.07461|13.4|254.2|1451124896|R_12
9257|-4.698932|48.0747|14.4|253.4|1450260616|R_12
9258|-4.690552|48.074795|14.2|257.6|1450606370|R_12
9259|-4.70684|48.074894|13.7|252.4|1459246498|R_12
9260|-4.734002|48.075077|11.3|223.2|1454757851|R_12
9261|-4.696028|48.07509|13.8|261.2|1451384047|R_12
9262|-4.696382|48.075294|13.8|258.9|1451653865|R_12
9263|-4.697868|48.075336|13.7|257.8|1455455620|R_12
9264|-4.697629|48.075703|14|261.3|1450347243|R_12
9265|-4.688295|48.07589|13.1|257.6|1452334412|R_12
9266|-4.737622|48.07608|13.4|222.7|1450868188|R_12
9267|-4.678952|48.076214|9.6|250.2|1452507646|R_12
9268|-4.69103|48.07624|13.6|244.4|1452075009|R_12
9269|-4.677717|48.07637|14.2|252.6|1453975643|R_12
9270|-4.671332|48.076668|8|257|1445434626|R_12
9271|-4.694617|48.076828|12.9|256.5|1452248030|R_12
9272|-4.680245|48.076958|12.8|260.1|1452593673|R_12
9273|-4.688442|48.077106|13|259|1452420795|R_12
9274|-4.731045|48.077328|12.9|229.2|1450959863|R_12
9275|-4.744751|48.077446|13.1|231|1451816651|R_12
9276|-4.671593|48.078175|13.4|254.1|1450779688|R_12
9277|-4.65153|48.079037|21.1|255.8|1454755951|R_12
9278|-4.662223|48.079082|13.6|254.6|1450606069|R_12
9279|-4.654332|48.079334|7.9|258|1445434306|R_12
9280|-4.669925|48.079365|14.2|259.4|1450260311|R_12
9281|-4.658822|48.079426|9|255.5|1452507337|R_12
9282|-4.667749|48.079433|13.5|253.3|1451124585|R_12
9283|-4.667593|48.079594|13.9|258|1451383740|R_12
9284|-4.668119|48.079647|13.8|256.4|1451653564|R_12
9285|-4.71594|48.0802|12|232.5|1452164627|R_12
9286|-4.660635|48.080265|13.4|257.2|1452420484|R_12
9287|-4.729557|48.080505|13.3|228.1|1455099717|R_12
9288|-4.653673|48.080666|12.2|258.3|1452593371|R_12
9289|-4.724427|48.080772|13.5|232.2|1453889916|R_12
9290|-4.668953|48.08078|14|252.5|1450346938|R_12
9291|-4.678982|48.080833|13.9|252.2|1459246191|R_12
9292|-4.664155|48.081097|13.1|257.5|1452074706|R_12
9293|-4.661356|48.081192|13.4|253.9|1452334102|R_12
9294|-4.709542|48.081673|20.8|264.6|1457951602|R_12
9295|-4.648708|48.0821|14.1|253.2|1453975334|R_12
9296|-4.668173|48.08239|13.3|253.5|1452247721|R_12
9297|-4.638487|48.082687|9.1|257.3|1452507027|R_12
9298|-4.667383|48.08302|13.8|254.7|1459245745|R_12
9299|-4.645088|48.083714|13|253.6|1450779381|R_12
9300|-4.640898|48.08382|14|260.5|1450260004|R_12
9301|-4.720238|48.083965|12.5|224.5|1451474172|R_12
9302|-4.638943|48.08412|13.8|254.1|1451383434|R_12
9303|-4.626207|48.0845|14|255.6|1452593069|R_12
9304|-4.640288|48.084618|13.9|253.8|1451124282|R_12
9305|-4.719848|48.084713|12.5|255.1|1451816345|R_12
9306|-4.634423|48.084755|13.5|256.4|1450605758|R_12
9307|-4.743033|48.084896|12.9|221.5|1451559596|R_12
9308|-4.714803|48.085262|12.6|223.8|1454757550|R_12
9309|-4.639733|48.085346|14|252.2|1451653259|R_12
9310|-4.641328|48.08546|14|261|1455455009|R_12
9311|-4.636607|48.0857|13.3|259.4|1452074395|R_12
9312|-4.665857|48.085808|21.5|260.9|1457951297|R_12
9313|-4.712963|48.086052|13|239.9|1451042453|R_12
9314|-4.64039|48.08606|14.1|256.8|1450346631|R_12
9315|-4.609088|48.086254|21.1|255.2|1454755650|R_12
9316|-4.618413|48.08655|10.3|258.2|1452506716|R_12
9317|-4.708125|48.086975|13.1|255.5|1450959554|R_12
9318|-4.697415|48.087208|9.9|256.8|1452164324|R_12
9319|-4.641376|48.08735|13.3|255.8|1452247419|R_12
9320|-4.638845|48.087494|13.9|257.2|1459245440|R_12
9321|-4.611087|48.087715|14.5|262.6|1450259692|R_12
9322|-4.715625|48.08794|13.6|245|1450867879|R_12
9323|-4.6199|48.08853|14.1|250.5|1453975024|R_12
9324|-4.692982|48.088753|13.8|257.4|1451816044|R_12
9325|-4.610475|48.088875|14.2|255.5|1451383131|R_12
9326|-4.603973|48.089092|13.7|259.2|1452419856|R_12
9327|-4.61914|48.089172|13|253.1|1450779078|R_12
9328|-4.611553|48.089474|14.5|255.3|1455454697|R_12
9329|-4.60926|48.089764|13.1|251.2|1452074087|R_12
9330|-4.59801|48.08982|9.5|256.1|1452506407|R_12
9331|-4.675775|48.08984|13.5|270.4|1455099098|R_12
9332|-4.704915|48.08986|13|256.5|1455099408|R_12
9333|-4.646431|48.090088|14.3|270.9|1455098788|R_12
9334|-4.611655|48.090187|13.8|257.5|1451123971|R_12
9335|-4.681426|48.090313|13.2|264.1|1450959252|R_12
9336|-4.677373|48.09038|9.6|260.1|1452164013|R_12
9337|-4.69539|48.090405|13.2|257.8|1451473868|R_12
9338|-4.61653|48.090527|14|266.3|1455098478|R_12
9339|-4.610919|48.090527|14.2|258.2|1451652954|R_12
9340|-4.607208|48.090694|13.4|249.2|1450605450|R_12
9341|-4.611432|48.090816|14|253|1450346325|R_12
9342|-4.621342|48.090893|21.4|259.7|1457950991|R_12
9343|-4.70017|48.09107|13.6|251.3|1453889606|R_12
9344|-4.613397|48.09114|13.4|260|1452247110|R_12
9345|-4.68822|48.09124|12.8|257.8|1451042152|R_12
9346|-4.606068|48.091255|13.6|253.5|1452333482|R_12
9347|-4.610028|48.091488|14|259.2|1459245133|R_12
9348|-4.654127|48.091972|12.7|251.7|1450958944|R_12
