MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367140960,2023-01-01T00:13:17,29.89881,-90.08018,0.0,219.0,511.0,ROSS A GRAND,IMO8635409,WDD4159,31.0,0.0,16.0,6.0,,31.0,A
367140960,2023-01-01T00:14:19,29.89876,-90.08015,0.0,214.8,511.0,ROSS A GRAND,IMO8635409,WDD4159,31.0,0.0,16.0,6.0,,31.0,A
367140960,2023-01-01T00:15:25,29.89877,-90.08016,0.0,210.9,511.0,ROSS A GRAND,IMO8635409,WDD4159,31.0,0.0,16.0,6.0,,31.0,A
367140960,2023-01-01T00:16:26,29.89878,-90.08017,0.0,212.6,511.0,ROSS A GRAND,IMO8635409,WDD4159,31.0,0.0,16.0,6.0,,31.0,A
367140960,2023-01-01T00:17:29,29.8988,-90.08017,0.0,214.3,511.0,ROSS A GRAND,IMO8635409,WDD4159,31.0,0.0,16.0,6.0,,31.0,A
367140960,2023-01-01T00:18:35,29.89873,-90.08015,0.0,214.9,511.0,ROSS A GRAND,IMO8635409,WDD4159,31.0,0.0,16.0,6.0,,31.0,A
367140960,2023-01-01T00:19:45,29.89871,-90.08016,0.0,216.4,511.0,ROSS A GRAND,IMO8635409,WDD4159,31.0,0.0,16.0,6.0,,31.0,A
367140960,2023-01-01T00:20:55,29.89875,-90.08018,0.0,221.9,511.0,ROSS A GRAND,IMO8635409,WDD4159,31.0,0.0,16.0,6.0,,31.0,A
367140960,2023-01-01T00:21:59,29.89872,-90.08017,0.0,223.7,511.0,ROSS A GRAND,IMO8635409,WDD4159,31.0,0.0,16.0,6.0,,31.0,A
367140960,2023-01-01T00:23:06,29.8987,-90.08015,0.0,225.8,511.0,ROSS A GRAND,IMO8635409,WDD4159,31.0,0.0,16.0,6.0,,31.0,A
367140960,2023-01-01T00:24:14,29.89867,-90.08016,0.0,229.8,511.0,ROSS A GRAND,IMO8635409,WDD4159,31.0,0.0,16.0,6.0,,31.0,A
367140960,2023-01-01T00:25:15,29.89867,-90.08016,0.0,238.1,511.0,ROSS A GRAND,IMO8635409,WDD4159,31.0,0.0,16.0,6.0,,31.0,A
367140960,2023-01-01T00:26:17,29.89868,-90.08016,0.0,240.1,511.0,ROSS A GRAND,IMO8635409,WDD4159,31.0,0.0,16.0,6.0,,31.0,A
367140960,2023-01-01T00:27:25,29.89869,-90.08013,0.0,245.3,511.0,ROSS A GRAND,IMO8635409,WDD4159,31.0,0.0,16.0,6.0,,31.0,A
367143710,2023-01-01T00:00:07,38.83126,-90.10753,0.0,265.0,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:01:18,38.83126,-90.10756,0.0,265.8,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:02:28,38.83125,-90.10756,0.0,268.0,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:03:38,38.83125,-90.10753,0.0,289.1,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:04:46,38.83126,-90.10753,0.0,284.9,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:05:48,38.83127,-90.1075,0.0,287.2,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:06:58,38.83126,-90.10753,0.0,288.6,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:08:07,38.83131,-90.10754,0.0,288.8,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:09:08,38.83128,-90.10755,0.0,288.1,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:10:09,38.83126,-90.10752,0.0,289.4,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:11:18,38.83124,-90.10753,0.0,301.7,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:12:28,38.83124,-90.10752,0.0,295.7,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:13:39,38.83127,-90.10753,0.0,302.2,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:14:48,38.83125,-90.10756,0.0,296.6,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:15:57,38.83128,-90.10753,0.0,293.2,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:17:07,38.83125,-90.10752,0.1,261.5,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:18:08,38.83126,-90.10752,0.0,237.9,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:19:19,38.83129,-90.10754,0.0,230.1,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:20:28,38.83133,-90.10756,0.0,220.6,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:21:37,38.83128,-90.10752,0.0,243.8,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:22:38,38.8313,-90.10754,0.0,237.6,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:23:48,38.8313,-90.10752,0.0,225.9,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:24:56,38.83126,-90.10751,0.0,227.1,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:25:57,38.83127,-90.10752,0.0,237.7,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367143710,2023-01-01T00:27:08,38.83126,-90.10751,0.0,236.0,511.0,MICHAEL A NADICKSBER,,WDD4358,31.0,12.0,40.0,10.0,,52.0,A
367145620,2023-01-01T00:00:04,29.25721,-89.35536,0.0,242.5,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:01:14,29.2572,-89.35538,0.0,245.3,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:02:15,29.2572,-89.35537,0.0,240.2,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:03:25,29.25719,-89.35537,0.0,243.1,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:04:26,29.2572,-89.35537,0.0,242.3,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:05:35,29.2572,-89.3554,0.0,239.6,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:06:36,29.2572,-89.35536,0.0,209.4,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:07:44,29.25719,-89.35537,0.0,213.0,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:08:55,29.2572,-89.35537,0.0,211.2,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:10:05,29.2572,-89.35537,0.0,218.2,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:11:14,29.25721,-89.35535,0.0,214.0,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:12:24,29.2572,-89.35535,0.0,208.2,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:13:34,29.25721,-89.35535,0.0,214.6,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:14:44,29.2572,-89.35536,0.0,212.8,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:15:54,29.25719,-89.35536,0.0,211.1,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:17:04,29.25721,-89.35538,0.0,199.4,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:18:25,29.25721,-89.35538,0.0,202.3,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:19:34,29.2572,-89.35537,0.0,204.4,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:20:44,29.25719,-89.35538,0.0,207.4,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:21:45,29.25719,-89.35539,0.0,209.3,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:22:55,29.25722,-89.35538,0.0,214.8,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:24:05,29.25721,-89.35538,0.0,213.9,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:25:14,29.25721,-89.3554,0.0,216.3,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:26:25,29.2572,-89.3554,0.0,219.6,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367145620,2023-01-01T00:27:45,29.25719,-89.35537,0.1,218.5,511.0,LANDON JAMES,IMO8978265,WDD4508,60.0,15.0,39.0,7.0,1.8,39.0,A
367146780,2023-01-01T00:00:06,29.78473,-95.06725,0.0,221.6,119.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:01:07,29.78473,-95.06726,0.0,221.6,119.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:02:17,29.78471,-95.06727,0.1,221.6,117.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:03:28,29.7847,-95.06728,0.0,221.6,117.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:04:37,29.78471,-95.06727,0.0,221.6,117.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:05:46,29.78471,-95.06727,0.1,221.6,117.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:06:47,29.7847,-95.06727,0.1,221.6,117.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:07:56,29.78471,-95.06726,0.1,221.6,119.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:08:57,29.78476,-95.06724,0.1,221.6,121.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:10:07,29.78482,-95.06731,0.4,308.6,124.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:11:18,29.7847,-95.06746,0.8,200.3,108.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:12:28,29.78456,-95.06744,0.3,132.0,96.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:13:36,29.78454,-95.06735,0.2,119.5,98.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:14:38,29.78458,-95.06734,0.1,38.6,103.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:15:39,29.78465,-95.06729,0.3,24.9,108.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:16:47,29.78474,-95.06725,0.3,32.0,115.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:17:57,29.78481,-95.06719,0.3,34.3,123.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:18:58,29.78487,-95.06717,0.1,35.5,127.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:20:07,29.78485,-95.06718,0.2,216.8,125.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:21:18,29.7848,-95.06719,0.0,214.8,120.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:22:26,29.78482,-95.06718,0.2,214.8,123.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:23:36,29.78483,-95.06719,0.0,214.8,124.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:24:38,29.78482,-95.06718,0.1,214.8,122.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:26:48,29.78479,-95.06721,0.0,214.8,120.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367146780,2023-01-01T00:27:57,29.78476,-95.06723,0.1,214.8,118.0,ROBERT G STONE JR,,WDD4596,31.0,12.0,25.0,10.0,,57.0,A
367150450,2023-01-01T00:00:04,32.72304,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:01:15,32.72304,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:02:24,32.72304,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:03:34,32.72304,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:04:35,32.72304,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:05:45,32.72304,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:06:54,32.72303,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:07:56,32.72304,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:09:05,32.72303,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:10:15,32.72304,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:11:24,32.72303,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:12:35,32.72303,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:13:45,32.72303,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:14:55,32.72303,-117.226,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:16:05,32.72304,-117.226,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:17:15,32.72303,-117.226,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:18:24,32.72304,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:19:25,32.72303,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:20:34,32.72303,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:21:45,32.72303,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:22:54,32.72303,-117.226,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:24:04,32.72303,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:25:15,32.72303,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:26:24,32.72302,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367150450,2023-01-01T00:27:35,32.72303,-117.226,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
367152730,2023-01-01T00:00:03,29.8176,-90.00478,0.0,248.9,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:01:12,29.81757,-90.00474,0.0,257.2,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:02:13,29.81757,-90.00474,0.0,257.1,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:03:23,29.81758,-90.00475,0.0,257.7,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:04:32,29.81756,-90.00474,0.0,260.9,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:05:43,29.81754,-90.00472,0.0,263.8,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:06:45,29.81757,-90.00473,0.1,269.8,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:07:46,29.81755,-90.00472,0.0,270.0,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:08:51,29.81755,-90.00473,0.0,261.6,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:09:52,29.81759,-90.00475,0.0,252.1,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:10:55,29.81758,-90.00475,0.0,248.0,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:12:03,29.81758,-90.00475,0.0,247.4,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:13:04,29.81756,-90.00473,0.0,248.0,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:14:07,29.81758,-90.00478,0.0,247.5,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:15:12,29.81751,-90.00474,0.0,244.2,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:16:14,29.81755,-90.00476,0.0,240.4,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:17:15,29.81754,-90.00475,0.0,238.5,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:18:17,29.81752,-90.00475,0.0,237.6,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:19:22,29.81751,-90.00473,0.0,237.9,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:20:24,29.81752,-90.00472,0.0,239.1,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:21:26,29.81751,-90.00471,0.0,243.0,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:22:32,29.81754,-90.00477,0.0,242.5,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:23:43,29.81755,-90.00477,0.0,242.9,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:24:47,29.81755,-90.00473,0.0,245.5,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367152730,2023-01-01T00:26:54,29.81757,-90.00476,0.0,245.1,511.0,PRESAGER,IMO8851376,WDD5034,31.0,0.0,27.0,9.0,,52.0,A
367162750,2023-01-01T00:00:03,29.94642,-90.00593,0.2,155.2,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:01:04,29.9464,-90.00593,0.1,147.5,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:02:14,29.94639,-90.00594,0.0,150.7,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:03:23,29.9464,-90.00593,0.0,162.5,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:04:24,29.9464,-90.00592,0.0,160.5,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:05:34,29.94641,-90.00594,0.1,158.0,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:06:43,29.94639,-90.00593,0.2,158.4,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:07:54,29.94638,-90.00593,0.0,142.0,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:09:04,29.94638,-90.00592,0.0,140.4,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:10:14,29.94637,-90.00592,0.0,128.5,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:11:24,29.94637,-90.00592,0.0,125.5,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:12:36,29.94636,-90.00592,0.1,124.2,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:13:44,29.94638,-90.00593,0.1,137.0,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:14:49,29.94638,-90.00592,0.0,137.5,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:15:55,29.94638,-90.00593,0.0,145.7,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:17:03,29.94638,-90.00591,0.0,151.5,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:18:08,29.94638,-90.00592,0.0,157.9,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:19:14,29.9464,-90.00593,0.0,149.0,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:20:24,29.94639,-90.00592,0.1,139.5,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:21:34,29.94639,-90.00593,0.1,144.8,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:22:43,29.94636,-90.00588,0.0,142.1,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:23:54,29.94636,-90.0059,0.1,144.1,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:25:05,29.94634,-90.00592,0.0,138.5,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:26:14,29.94691,-90.00799,23.2,289.7,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367162750,2023-01-01T00:27:16,29.94955,-90.01479,22.7,293.0,511.0,MISS LOUISE,,WDD5732,60.0,15.0,15.0,4.0,,30.0,A
367165270,2023-01-01T00:00:07,47.66273,-122.3878,0.0,244.7,511.0,CAMAI,,WDD5880,30.0,0.0,33.0,10.0,,30.0,A
367165270,2023-01-01T00:01:08,47.66274,-122.38782,0.1,246.2,511.0,CAMAI,,WDD5880,30.0,0.0,33.0,10.0,,30.0,A
367165270,2023-01-01T00:02:20,47.66275,-122.38782,0.0,249.4,511.0,CAMAI,,WDD5880,30.0,0.0,33.0,10.0,,30.0,A
