,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
9571,367509760,2023-01-01T00:01:16,40.59238,-73.73679,0.0,360.0,511.0,MUSKEGON RIVER,,WDF9879,90.0,15.0,16.0,4.0,,53.0,A
9572,311000460,2023-01-01T00:01:17,28.4315,-94.84617,0.6,292.5,293.0,SELETAR SPIRIT,IMO9484077,C6CF8,80.0,3.0,242.0,42.0,15.3,80.0,A
9573,367314520,2023-01-01T00:01:18,36.79935,-76.29541,0.0,310.4,346.0,TUCKAHOE,IMO9452713,WDD9657,31.0,0.0,30.0,10.0,,32.0,A
9574,367526590,2023-01-01T00:01:25,29.83696,-91.97423,4.0,260.7,256.0,FREEDOM,,WDG3490,31.0,0.0,20.0,7.0,,56.0,A
9575,367586480,2023-01-01T00:01:27,40.74742,-74.01025,0.2,113.4,511.0,MANHATTAN ELITE,,WDG9307,60.0,0.0,25.0,6.0,,99.0,A
9576,368286350,2023-01-01T00:01:28,47.30314,-122.50973,0.2,59.9,511.0,FLIPS AHOY,IMO0000000,,37.0,,9.0,3.0,,,B
9577,316046919,2023-01-01T00:01:32,27.97596,-82.82441,0.0,265.0,511.0,KNOT DREAMING,IMO0000000,,37.0,,13.0,4.0,,,B
9578,316033926,2023-01-01T00:01:33,49.53465,-123.38219,0.0,360.0,511.0,GALAVANT,IMO0000000,,37.0,,17.0,4.0,,,B
9579,368053410,2023-01-01T00:01:34,30.08355,-85.74475,5.6,129.7,511.0,ALMA,IMO0000000,WDK4255,36.0,,13.0,3.0,,,B
9580,338369775,2023-01-01T00:01:35,30.38847,-86.32843,0.0,360.0,511.0,ROCK BOTTOM,IMO0000000,,37.0,,20.0,6.0,,,B
9581,368272460,2023-01-01T00:01:41,46.19514,-123.73544,0.6,360.0,315.0,WILD,IMO0000000,WDN3522,36.0,,13.0,4.0,,,B
9582,338413749,2023-01-01T00:01:42,26.71032,-80.04854,0.0,314.4,511.0,TAINA,IMO0000000,,36.0,,11.0,6.0,,,B
9583,338313197,2023-01-01T00:01:44,49.29346,-123.13096,0.0,360.0,511.0,L,IMO0000000,,37.0,,18.0,7.0,,,B
9584,368250370,2023-01-01T00:01:49,25.56364,-79.1593,7.0,91.8,511.0,C-QUEST,IMO0000000,WMD9187,36.0,,17.0,15.0,,,B
9585,367342960,2023-01-01T00:01:13,27.81118,-97.38817,7.1,281.7,281.0,GOLDEN STATE,IMO9407562,WHDV,80.0,0.0,183.0,32.0,12.8,80.0,A
9586,311827000,2023-01-01T00:01:17,32.71814,-117.17421,0.0,243.4,90.0,NORWEGIAN JEWEL,IMO9304045,C6TX6,60.0,0.0,294.0,37.0,8.3,60.0,A
9587,366222630,2023-01-01T00:01:17,38.95749,-74.87431,0.1,281.2,511.0,NANCY ELIZABETH,,WSM8799,30.0,0.0,32.0,10.0,5.0,30.0,A
9588,538009364,2023-01-01T00:01:18,28.44522,-89.77443,13.2,37.1,40.0,SKY,IMO9380350,V7IE9,80.0,0.0,184.0,27.0,9.3,80.0,A
9589,368231080,2023-01-01T00:01:51,44.14175,-68.44933,0.0,302.8,163.0,NORTHERN STAR,IMO0000000,WDM7121,70.0,,12.0,4.0,,,B
9590,338322094,2023-01-01T00:01:57,26.53484,-80.04889,0.0,235.0,511.0,MICHELE MY BELLE,IMO0000000,,37.0,,10.0,6.0,,,B
9591,338316962,2023-01-01T00:01:58,25.76955,-80.13885,0.0,282.0,511.0,BIGGERMONTHLYPAYMENT,IMO0000000,,37.0,,12.0,6.0,,,B
9592,368245770,2023-01-01T00:02:03,25.69634,-80.17695,0.0,360.0,511.0,AKANI,IMO0000000,WDM8708,37.0,,12.0,6.0,,,B
9593,338433516,2023-01-01T00:02:06,28.15614,-82.75838,0.0,177.7,511.0,VOYAGER,IMO0000000,,37.0,,12.0,4.0,,,B
9594,338374386,2023-01-01T00:02:08,24.53385,-82.01174,0.1,360.0,511.0,WILLIWAW,IMO0000000,,36.0,,15.0,8.0,,,B
9595,338466523,2023-01-01T00:01:09,38.87526,-77.0226,0.0,50.7,511.0,SEKI-A,IMO0000000,,37.0,,15.0,5.0,,,B
9596,367070360,2023-01-01T00:01:09,46.16725,-123.91737,0.6,178.3,511.0,SOJOURN,,WDC7370,30.0,,17.0,6.0,,,B
9597,367047080,2023-01-01T00:01:13,45.58403,-122.10256,9.1,69.4,75.0,THE CHIEF,,WDC5829,31.0,12.0,34.0,12.0,,57.0,A
9598,368198390,2023-01-01T00:01:13,26.71509,-80.04847,0.0,360.0,178.0,EASIEST CHILD,IMO0000000,WDM3567,37.0,,27.0,6.0,,,B
9599,338052805,2023-01-01T00:01:13,37.91246,-122.3465,0.2,32.2,511.0,GRACIE,IMO0000000,,36.0,,9.0,4.0,,,B
9600,316003600,2023-01-01T00:01:13,49.29467,-123.1185,0.0,322.0,160.0,SEASPAN ROYAL,IMO8020018,VY7102,31.0,0.0,43.0,11.0,5.9,52.0,A
9601,368073410,2023-01-01T00:01:51,33.97017,-118.44972,0.1,133.1,511.0,ADMIRAL XL,IMO0000000,WDK6320,37.0,,36.0,8.0,,,B
9602,338402073,2023-01-01T00:01:58,36.60837,-121.89298,0.7,0.0,511.0,FASTER HORSES,IMO0000000,,37.0,,15.0,4.0,,,B
9603,368005960,2023-01-01T00:01:59,47.65378,-122.31928,0.0,16.3,511.0,MUTINY,,WDJ7361,37.0,,,,,,B
9604,338467989,2023-01-01T00:02:00,33.98104,-118.45213,0.0,360.0,511.0,STELLA POLARIS,IMO0000000,,37.0,,11.0,4.0,,,B
9605,338434061,2023-01-01T00:02:02,45.61982,-122.693,0.0,87.2,511.0,HOLLY K,IMO0000000,,37.0,,16.0,5.0,,,B
9606,368235810,2023-01-01T00:02:04,32.727,-117.20221,0.0,181.8,275.0,ORION,IMO0000000,WDM7622,36.0,,13.0,4.0,,,B
9607,338307934,2023-01-01T00:02:05,26.10388,-80.1203,0.0,281.2,511.0,SUSANNA BELLA,IMO0000000,,37.0,,38.0,7.0,,,B
9608,366785960,2023-01-01T00:02:08,29.1828,-90.44391,0.0,260.5,511.0,CAPT JERRY VIZIER,,WCZ9414,31.0,0.0,16.0,7.0,,52.0,A
9609,368214050,2023-01-01T00:02:11,25.79542,-80.14547,0.0,360.0,511.0,CONFIDENTIAL,IMO0000000,WDM5250,37.0,,26.0,6.0,,,B
9610,338398575,2023-01-01T00:02:12,47.64394,-122.57475,0.0,360.0,511.0,SOCKEYE,IMO0000000,,37.0,,10.0,3.0,,,B
9611,369053000,2023-01-01T00:02:16,29.49136,-94.86373,8.2,336.6,334.0,LIBERTY ISLAND,IMO9224831,WDFP,90.0,3.0,96.0,14.0,7.0,90.0,A
9612,367679730,2023-01-01T00:02:16,47.65662,-122.37963,0.0,46.1,511.0,MARTHA,IMO0000000,WDI2591,30.0,,18.0,5.0,,,B
9613,368283290,2023-01-01T00:01:22,43.71293,-124.1058,0.0,360.0,130.0,UYAK,IMO0000000,WDN4686,30.0,,21.0,9.0,,,B
9614,368172890,2023-01-01T00:01:24,30.14497,-85.74841,0.0,360.0,511.0,BLIND TRAVERSE,IMO0000000,WDL8787,37.0,,12.0,3.0,,,B
9615,338444824,2023-01-01T00:01:26,26.71538,-80.04806,0.0,360.0,6.0,FASTBALL,IMO0000000,,37.0,,14.0,4.0,,,B
9616,338137048,2023-01-01T00:01:27,28.40758,-80.67784,0.0,210.8,511.0,CHANGES IN LATTITDE,IMO0000000,,37.0,,12.0,4.0,,,B
9617,338082912,2023-01-01T00:01:28,47.28606,-122.60502,0.0,360.0,511.0,MISSION DRIFT,IMO0000000,,37.0,,10.0,3.0,,,B
9618,368234590,2023-01-01T00:01:31,26.89537,-80.07219,0.0,360.0,511.0,RUBY,IMO0000000,WDM7497,37.0,,15.0,7.0,,,B
9619,338444275,2023-01-01T00:01:38,25.76846,-80.19616,0.0,360.0,511.0,WAKE PERMIT,IMO0000000,,37.0,,16.0,5.0,,,B
9620,368144560,2023-01-01T00:01:39,47.65547,-122.20888,0.0,360.0,511.0,HANA HOU,IMO0000000,WDL5801,37.0,,16.0,5.0,,,B
9621,338238543,2023-01-01T00:01:44,30.40519,-87.21485,0.0,360.0,511.0,ELISEA,IMO0000000,,37.0,,20.0,9.0,,,B
9622,368075000,2023-01-01T00:01:44,27.10529,-82.44645,0.0,126.6,511.0,BOOMER,IMO0000000,WDJ6483,37.0,,22.0,4.0,,,B
9623,366999757,2023-01-01T00:01:20,39.37789,-74.42388,0.0,360.0,511.0,CG47269,,,90.0,8.0,14.0,,,51.0,A
9624,367702270,2023-01-01T00:00:05,29.40274,-94.74836,3.6,231.1,233.0,MATT LAGARDE,,WDI4813,31.0,12.0,21.0,8.0,,52.0,A
9625,367717840,2023-01-01T00:00:02,38.40349,-82.5557,0.0,360.0,511.0,TAYLOR RENEE,,WDI6355,31.0,15.0,17.0,,,31.0,A
9626,367417570,2023-01-01T00:00:01,30.27874,-89.13669,7.0,90.9,93.0,NICEVILLE,,WDE9467,31.0,5.0,23.0,10.0,,57.0,A
9627,366993430,2023-01-01T00:00:01,39.65405,-80.8667,0.0,181.0,193.0,JASON BELCHER,,WDC2455,31.0,12.0,35.0,9.0,,31.0,A
9628,368201030,2023-01-01T00:00:05,29.82112,-93.96987,0.0,175.9,247.0,MISS GENEVIEVE,IMO9564962,WDM3851,57.0,12.0,207.0,18.0,2.7,57.0,A
9629,367402950,2023-01-01T00:00:09,37.92707,-86.76181,2.6,152.0,511.0,EVA KELLEY,,WDE8218,31.0,12.0,28.0,7.0,,31.0,A
9630,366222630,2023-01-01T00:00:08,38.95751,-74.8743,0.0,265.3,511.0,NANCY ELIZABETH,,WSM8799,30.0,0.0,32.0,10.0,5.0,30.0,A
9631,367564240,2023-01-01T00:00:09,29.78733,-95.0813,0.0,190.2,511.0,INNOVATOR,,WDG7137,31.0,0.0,23.0,,,52.0,A
9632,338049091,2023-01-01T00:01:44,34.40465,-119.69037,0.0,169.9,33.0,ELLA,IMO0000000,,36.0,,9.0,3.0,,,B
9633,338329132,2023-01-01T00:01:48,47.66752,-122.39329,0.0,71.7,511.0,SYREN,IMO0000000,,37.0,,14.0,4.0,,,B
9634,319233900,2023-01-01T00:01:50,26.08603,-80.18393,0.0,360.0,511.0,REGINA,IMO0000000,ZGQM6,37.0,,27.0,8.0,,,B
9635,303579000,2023-01-01T00:01:51,25.80363,-80.14611,0.1,124.1,511.0,KACTUS,IMO0000000,WDJ7017,37.0,,24.0,6.0,,,B
9636,366864510,2023-01-01T00:01:54,29.55197,-95.03408,4.7,71.8,70.0,EVENING STAR,IMO0000000,WDL2428,37.0,,16.0,8.0,,,B
9637,338328935,2023-01-01T00:01:55,33.46178,-117.70279,0.0,360.0,511.0,IT'S ABOW'T TIME,IMO0000000,,37.0,,12.0,4.0,,,B
9638,368152720,2023-01-01T00:01:56,30.27792,-81.71211,0.0,227.1,255.0,JADE,IMO0000000,WDL6643,37.0,,15.0,5.0,,,B
9639,338389248,2023-01-01T00:01:36,28.20996,-80.60909,0.0,360.0,511.0,TRANQUILITY,IMO0000000,,37.0,,12.0,4.0,,,B
9640,368130550,2023-01-01T00:01:37,29.61119,-89.8809,3.1,292.5,511.0,TAYLOR,,WDL4350,31.0,0.0,20.0,8.0,3.0,31.0,A
9641,316018379,2023-01-01T00:01:38,28.04992,-82.78582,0.0,281.8,511.0,TING TING,IMO0000000,,37.0,,14.0,4.0,,,B
9642,338158451,2023-01-01T00:01:39,38.97967,-76.33079,0.0,3.2,511.0,WITCH OF NOVEMBER,,,37.0,,11.0,,,,B
9643,368207380,2023-01-01T00:01:41,30.25583,-81.69413,0.0,360.0,205.0,ANNAVAL,IMO0000000,WDM4543,37.0,,20.0,6.0,,,B
9644,338233823,2023-01-01T00:01:46,37.78589,-122.26828,0.0,112.6,511.0,LE NUAGE,IMO0000000,,36.0,,0.0,0.0,,,B
9645,338303934,2023-01-01T00:01:47,45.60928,-122.66344,0.5,32.9,511.0,MOTOR BOAT,IMO0000000,,37.0,,18.0,5.0,,,B
9646,368010440,2023-01-01T00:01:58,48.49212,-122.68191,0.0,360.0,511.0,LUCKY LOON,IMO0000000,WDJ7822,37.0,,10.0,3.0,,,B
9647,316036918,2023-01-01T00:01:59,27.49972,-82.57148,0.0,360.0,511.0,YACHTS OF FUN,IMO0000000,,37.0,,39.0,14.0,,,B
9648,367777950,2023-01-01T00:02:00,27.8175,-97.45537,0.0,264.7,82.0,EVERETT FISHER,,WDJ4466,90.0,5.0,,,,33.0,A
9649,367352000,2023-01-01T00:01:02,47.65652,-122.36714,0.0,3.0,511.0,MAJESTY,IMO8855358,WBD7000,30.0,5.0,27.0,9.0,,30.0,A
9650,367195440,2023-01-01T00:01:08,33.93075,-77.99653,3.1,76.1,273.0,ADVENTURE,,WCS3443,60.0,15.0,19.0,6.0,,60.0,A
9651,367688320,2023-01-01T00:01:08,40.43567,-80.00581,0.0,360.0,511.0,DUCHESS,,WDI3438,60.0,15.0,27.0,,,69.0,A
9652,248644000,2023-01-01T00:01:10,28.42656,-94.40723,12.0,183.0,182.0,MARIA P. LEMOS,IMO9826122,9HA4741,80.0,0.0,333.0,60.0,18.5,80.0,A
9653,367187120,2023-01-01T00:01:10,27.46827,-82.69634,0.0,360.0,511.0,PEARL RIVER,,WDD7486,90.0,0.0,11.0,4.0,,53.0,A
9654,375681000,2023-01-01T00:02:13,18.31489,-64.72187,0.0,360.0,511.0,GET ALONG,IMO0000000,J8Y4749,37.0,,17.0,6.0,,,B
9655,366967480,2023-01-01T00:01:20,41.32523,-88.98834,0.8,360.0,511.0,ROY E CLAVERIE,,WDB8985,31.0,12.0,41.0,14.0,,57.0,A
9656,636093092,2023-01-01T00:01:49,29.23734,-94.46153,0.1,338.4,88.0,BBC MARS,IMO9947770,5LFA8,70.0,1.0,179.0,30.0,7.2,70.0,A
9657,368170770,2023-01-01T00:01:38,47.20976,-122.75473,0.0,360.0,511.0,MADELINE,IMO0000000,WDL8569,37.0,,11.0,3.0,,,B
9658,338304968,2023-01-01T00:01:32,47.53739,-122.19821,0.0,341.8,511.0,ABSOLUT 2,IMO0000000,,37.0,,11.0,3.0,,,B
9659,367529420,2023-01-01T00:01:15,47.57362,-122.35761,0.0,277.5,511.0,ISLAND VENTURE,IMO7730525,WDG3765,31.0,0.0,31.0,10.0,3.7,0.0,A
9660,338115483,2023-01-01T00:01:55,34.16721,-119.22418,0.0,258.2,511.0,ON LOCATION,,,37.0,,15.0,4.0,,,B
9661,339105000,2023-01-01T00:01:26,26.59064,-80.04796,0.1,360.0,184.0,PATIENCE,IMO0000000,6YUT8,37.0,,18.0,6.0,,,B
9662,338396477,2023-01-01T00:02:01,30.39091,-86.50081,0.0,133.9,92.0,CHARLEY GIRL,IMO0000000,,37.0,,10.0,4.0,,,B
9663,367548230,2023-01-01T00:01:18,29.9635,-90.28037,9.4,74.9,511.0,LOUISIANA PRIDE,,WDG5594,31.0,0.0,19.0,,,31.0,A
9664,368278690,2023-01-01T00:02:02,35.76771,-74.6611,1.5,93.4,511.0,FINE TUNA,IMO0000000,ZFU6688,30.0,,0.0,0.0,,,B
9665,367049160,2023-01-01T00:01:12,34.22691,-77.95317,0.0,234.2,511.0,ERIN MCALLISTER,IMO9159701,WDC5963,31.0,0.0,29.0,9.0,3.5,52.0,A
9666,338354773,2023-01-01T00:02:02,32.72619,-117.21186,0.0,360.0,511.0,NANCY JEAN II,IMO0000000,,36.0,,13.0,4.0,,,B
9667,368029740,2023-01-01T00:02:06,48.49299,-122.67709,0.0,96.9,511.0,NOOTKA ROSE,IMO0000000,WDJ9819,36.0,,14.0,4.0,,,B
9668,319762000,2023-01-01T00:01:14,25.78497,-80.17981,0.0,0.0,511.0,M/Y SAINT NICOLAS,IMO1008918,ZCPZ 3,37.0,0.0,70.0,13.0,3.7,37.0,A
9669,367148480,2023-01-01T00:01:42,36.96256,-76.40894,0.0,293.2,511.0,GOOD NEWS II,IMO8981509,WDJ3377,30.0,,28.0,8.0,,,B
9670,367655380,2023-01-01T00:01:16,37.90176,-87.48324,0.0,162.1,511.0,ELEANOR,IMO8836675,WDH8171,31.0,12.0,45.0,10.0,,31.0,A
9671,366984350,2023-01-01T00:01:13,29.973,-90.39928,0.0,301.9,347.0,COOPERATIVE SPIRIT,,WDB9878,31.0,0.0,56.0,16.0,,52.0,A
9672,367661670,2023-01-01T00:01:16,30.02202,-93.98491,0.0,252.5,511.0,AMERICAN HERO,,WDH8807,31.0,12.0,22.0,,,57.0,A
9673,367137180,2023-01-01T00:01:17,41.00628,-73.35386,4.6,268.1,264.0,ALLIE B,IMO7626279,WDD3857,31.0,11.0,35.0,9.0,4.3,52.0,A
9674,367171010,2023-01-01T00:01:18,30.01306,-90.7564,0.0,331.7,511.0,ED,,WDD6296,31.0,0.0,15.0,6.0,,52.0,A
9675,368124380,2023-01-01T00:01:18,29.41689,-94.72855,0.0,356.2,71.0,MISS AMANDA M,IMO1299362,WDL3722,31.0,12.0,24.0,10.0,3.1,31.0,A
9676,367544000,2023-01-01T00:01:18,29.5477,-90.69303,0.0,355.6,77.0,EXPLORER,IMO8950463,WDL4164,34.0,15.0,55.0,12.0,3.2,34.0,A
9677,367155110,2023-01-01T00:02:03,46.1672,-123.9181,0.0,0.0,511.0,CAPTAIN RALEIGH,IMO7937575,WDD5207,30.0,15.0,20.0,6.0,,30.0,A
9678,563170600,2023-01-01T00:02:11,48.4105,-124.33921,17.7,291.6,293.0,WAN HAI 352,IMO9553995,9V7380,70.0,0.0,204.0,35.0,8.2,70.0,A
9679,367004570,2023-01-01T00:01:17,29.91891,-89.92686,1.1,351.9,511.0,WAR ADMIRAL,,WDH7806,31.0,0.0,17.0,6.0,,31.0,A
9680,366757230,2023-01-01T00:01:27,29.78627,-80.26954,11.7,195.9,194.0,GARY CHOUEST,IMO9132313,WCY7287,90.0,0.0,81.0,18.0,7.0,38.0,A
9681,367556730,2023-01-01T00:01:08,27.96071,-90.47828,10.4,194.5,188.0,HARVEY COLT,IMO9678197,WDH2182,90.0,0.0,61.0,14.0,4.3,79.0,A
9682,366828620,2023-01-01T00:01:08,30.39793,-81.55224,0.0,0.4,511.0,VICKI M MCALLISTER,IMO9257826,WDA6093,31.0,15.0,29.0,11.0,3.7,52.0,A
9683,368396216,2023-01-01T00:01:09,40.40907,-73.99593,0.0,323.0,511.0,SEASTREAK NEW JERSEY,IMO9099344,WDE4029,40.0,15.0,44.0,12.0,0.0,40.0,A
9684,367487960,2023-01-01T00:00:06,33.88143,-78.00152,0.1,352.0,511.0,MONICA LYNN,,WDF7771,31.0,0.0,19.0,7.0,,52.0,A
9685,338139678,2023-01-01T00:01:11,18.07054,-67.18987,0.1,258.9,511.0,SAMBA,,,37.0,,14.0,,,,B
9686,367638250,2023-01-01T00:01:15,36.93982,-89.10624,0.0,86.4,2.0,SHOW-ME STATE,,WDH6465,31.0,12.0,39.0,12.0,,52.0,A
9687,367003780,2023-01-01T00:01:17,29.85351,-89.97624,5.2,21.7,19.0,PHILIP,,WDF2430,31.0,0.0,21.0,8.0,,57.0,A
9688,367771000,2023-01-01T00:01:17,30.31299,-91.16485,13.8,276.6,277.0,INNOVATION,IMO9542594,WDF4831,31.0,0.0,41.0,12.0,5.8,57.0,A
9689,367663050,2023-01-01T00:01:18,38.07952,-90.19702,0.0,349.2,303.0,BILLY STRAIT,,WDH8940,31.0,0.0,46.0,12.0,,52.0,A
9690,366997820,2023-01-01T00:01:19,29.93534,-90.34917,4.4,102.8,511.0,KRISTIN ALEXIS,IMO8635784,WDC2794,31.0,0.0,18.0,7.0,,31.0,A
9691,367647050,2023-01-01T00:01:24,30.16289,-90.99809,6.7,158.6,511.0,USS CAIRO,,WDH7325,31.0,0.0,20.0,,,31.0,A
9692,366927640,2023-01-01T00:01:11,30.03879,-90.67845,0.0,360.0,511.0,ROOSTER II,,WUR5381,60.0,0.0,13.0,4.0,,50.0,A
9693,368112840,2023-01-01T00:01:19,29.60995,-90.70911,0.0,220.2,511.0,FRITZ CENAC,,WDL2523,52.0,12.0,17.0,9.0,0.0,52.0,A
9694,367004510,2023-01-01T00:01:11,29.98134,-90.40291,0.2,338.4,326.0,BAYOU BLACK,,WDA2716,31.0,15.0,18.0,7.0,,31.0,A
9695,367263000,2023-01-01T00:01:14,36.92082,-76.18237,0.0,270.0,511.0,CG VIGOROUS,,NQSP,90.0,0.0,64.0,10.0,,55.0,A
9696,367036190,2023-01-01T00:01:15,40.43329,-74.07908,0.0,248.9,136.0,MARTHA'S VINEYARD EX,IMO1167238,WDC5128,40.0,0.0,0.0,0.0,2.1,40.0,A
9697,367476430,2023-01-01T00:01:16,40.73567,-73.97321,0.0,360.0,511.0,HARBOR LIGHTS,,WDF6650,60.0,0.0,34.0,9.0,,60.0,A
9698,366995260,2023-01-01T00:01:08,30.47147,-91.19394,0.5,146.3,172.0,CAPT JAMES HOOVER,,WDC2583,31.0,0.0,16.0,6.0,,52.0,A
9699,366902060,2023-01-01T00:01:10,36.89768,-76.35005,0.0,0.0,93.0,BIG STONE PRIDE,,WDB4762,60.0,0.0,18.0,5.0,,60.0,A
9700,367015890,2023-01-01T00:01:10,39.853,-75.24163,0.0,360.0,511.0,DOROTHY J,,WDC3893,31.0,0.0,19.0,7.0,,31.0,A
9701,368869000,2023-01-01T00:01:11,36.91635,-76.17274,0.1,135.7,511.0,USS O'KANE,,NOKN,90.0,15.0,154.0,20.0,9.4,35.0,A
9702,224989000,2023-01-01T00:01:14,24.48949,-79.8696,18.8,41.4,38.0,RIAS BAIXAS KNUTSEN,IMO9825568,EBRU,80.0,0.0,299.0,48.0,12.2,80.0,A
9703,367646810,2023-01-01T00:01:15,25.77846,-80.09234,0.0,172.7,172.0,EMERY ZIDELL,IMO9767924,WDH7301,31.0,0.0,35.0,10.0,,90.0,A
9704,367444740,2023-01-01T00:01:16,28.64543,-96.06625,4.7,223.2,511.0,RISEN SAVIOUR,,WDF3849,31.0,12.0,21.0,8.0,,57.0,A
9705,367798430,2023-01-01T00:01:16,40.74186,-73.96143,0.0,216.8,105.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
9706,367530590,2023-01-01T00:01:06,29.78865,-95.07699,0.0,300.9,3.0,CAPT PAUL E LORD,,WDG3876,31.0,12.0,20.0,,,52.0,A
9707,368231420,2023-01-01T00:01:09,37.51252,-122.19593,0.0,360.0,511.0,LEITEIRO,,WDM7157,37.0,5.0,19.0,5.0,0.0,37.0,A
9708,367152910,2023-01-01T00:01:13,26.11101,-80.1073,0.0,343.5,279.0,GALLANT LADY,IMO9415284,WDD5044,37.0,0.0,48.0,8.0,2.1,37.0,A
9709,367549670,2023-01-01T00:01:13,29.85038,-93.97116,0.0,229.1,147.0,SAN MARCOS,,WDG5730,31.0,12.0,23.0,,,57.0,A
9710,367140960,2023-01-01T00:01:15,29.89878,-90.0802,0.0,230.1,511.0,ROSS A GRAND,IMO8635409,WDD4159,31.0,0.0,16.0,6.0,,31.0,A
9711,368029490,2023-01-01T00:01:15,29.5969,-90.6728,0.0,244.5,511.0,MISS ELLA MAE,IMO0623795,WDJ9796,52.0,0.0,22.0,7.0,2.5,52.0,A
9712,367492140,2023-01-01T00:01:15,35.15198,-76.01096,0.4,78.6,511.0,LEXINGTON,,WDF8172,90.0,,48.0,11.0,,,B
9713,368052660,2023-01-01T00:01:18,39.92468,-91.42225,4.6,16.7,511.0,SIR CARMA SUE,,WDK4182,31.0,0.0,25.0,8.0,1.6,31.0,A
9714,229389000,2023-01-01T00:01:19,36.9344,-75.14104,0.5,295.7,234.0,CMA CGM UNITY,IMO9897767,9HA5479,70.0,0.0,366.0,51.0,12.9,70.0,A
9715,367150450,2023-01-01T00:00:04,32.72304,-117.22601,0.0,360.0,511.0,OCEANSIDE 95,,WDJ6255,60.0,0.0,25.0,7.0,,60.0,A
9716,367797720,2023-01-01T00:00:02,39.49411,-75.55364,0.6,4.9,30.0,DAISY MAE,,WDJ6432,31.0,0.0,,,,31.0,A
9717,367496150,2023-01-01T00:00:01,29.96858,-93.85971,0.1,285.6,123.0,H.F. BEAN,IMO1233330,WDG8558,31.0,12.0,8.0,6.0,2.8,31.0,A
9718,352383000,2023-01-01T00:00:08,38.70758,-72.91258,11.2,203.7,205.0,ANHUI,IMO9861213,3FIF3,70.0,0.0,182.0,31.0,6.2,70.0,A
9719,367502290,2023-01-01T00:00:08,29.93651,-90.33637,0.1,115.7,511.0,DARLENE WISE,,WDF9156,31.0,0.0,19.0,7.0,,31.0,A
9720,316001245,2023-01-01T00:00:07,49.09079,-123.41333,18.7,300.5,300.0,QUEEN OF ALBERNI,IMO7414080,CZ8100,60.0,0.0,139.0,27.0,5.5,60.0,A
9721,368112080,2023-01-01T00:00:08,30.40132,-87.22478,0.0,62.3,319.0,WILLIAM GOLDING,IMO1296837,WDL2442,0.0,12.0,32.0,10.0,3.0,0.0,A
9722,367591130,2023-01-01T00:01:26,47.66219,-122.91828,0.0,360.0,511.0,SEMPER FI,,WDG9788,37.0,,12.0,,,,B
9723,316024656,2023-01-01T00:01:44,27.66038,-80.37091,0.0,56.6,511.0,BEYOND,,CFN6510,36.0,,12.0,3.0,1.3,,B
9724,367788410,2023-01-01T00:01:44,47.64625,-122.31038,0.0,307.3,511.0,BLUEBILL,,WDJ5515,37.0,,,,,,B
9725,368201480,2023-01-01T00:01:18,47.53782,-122.3287,0.0,250.0,139.0,KINANI H,IMO8023876,WDM3897,31.0,11.0,35.0,10.0,4.7,31.0,A
9726,316011982,2023-01-01T00:01:18,49.12306,-123.18715,0.0,282.6,511.0,PACIFIC NAVIGATOR,,,50.0,15.0,19.0,6.0,2.9,50.0,A
9727,323144000,2023-01-01T00:01:59,23.22562,-81.5794,0.8,265.8,165.0,PASTORITA,IMO9034729,CLBP,83.0,2.0,160.0,26.0,7.2,83.0,A
9728,367743760,2023-01-01T00:01:21,30.08486,-90.90583,0.0,128.0,342.0,SANDY B,,WDJ2318,31.0,0.0,18.0,7.0,,52.0,A
9729,378323000,2023-01-01T00:02:07,25.78407,-80.22916,0.0,34.8,511.0,KENA MARIE,,ZJL8340,37.0,,,,,,B
9730,636019120,2023-01-01T00:02:04,28.38048,-96.20567,0.0,22.4,73.0,NORDIC AMI,IMO9800051,D5TA4,80.0,1.0,142.0,22.0,5.8,80.0,A
9731,366943250,2023-01-01T00:02:11,25.77373,-80.17701,0.0,285.9,109.0,HAWK,IMO9103295,WCS9768,31.0,0.0,33.0,12.0,,1.0,A
9732,367536590,2023-01-01T00:01:19,29.95109,-90.30499,9.2,34.0,39.0,GUADALUPE,,WDG4440,31.0,12.0,23.0,,,52.0,A
9733,316042022,2023-01-01T00:01:19,49.31036,-123.10705,0.0,167.3,86.0,SEASPAN RAPTOR,IMO9766994,,52.0,0.0,24.0,11.0,5.3,52.0,A
9734,368256650,2023-01-01T00:02:16,38.9912,-81.94189,0.0,275.1,295.0,CAPT REGGIE TUBBS,,WDM9868,57.0,12.0,41.0,13.0,0.0,57.0,A
9735,372050000,2023-01-01T00:01:37,40.64294,-74.18746,0.0,126.1,224.0,MSC JOANNA,IMO9304435,3EHF2,70.0,5.0,336.0,45.0,15.0,70.0,A
9736,367629250,2023-01-01T00:01:44,33.96528,-91.14103,1.0,147.0,140.0,TAMELA LEIGH,,WDH5575,31.0,1.0,33.0,,,50.0,A
9737,367421990,2023-01-01T00:01:48,34.16036,-119.22295,0.0,288.8,511.0,H R MORRIS,IMO8993796,WCZ5434,90.0,3.0,67.0,16.0,,33.0,A
9738,368129710,2023-01-01T00:01:14,30.37102,-88.56434,0.0,134.1,223.0,SIGNET PURITAN,,WDL4255,56.0,12.0,24.0,10.0,3.4,56.0,A
